district,community,title,area_sqm,layout,orientation,monthly_rent_yuan,rent_per_sqm,tags,listing_url
chongming,禹洲东滩雍禧,整租·禹洲东滩雍禧 3室1厅 南,109.62,3室1厅2卫,南,3500.0,31.9,官方核验|精装|双卫生间,https://sh.lianjia.com/zufang/SH2116891828094500864.html
chongming,裕鸿佳苑(安通路1168弄),整租·裕鸿佳苑(安通路1168弄) 3室2厅 南,112.7,3室2厅1卫,南,1600.0,14.2,精装,https://sh.lianjia.com/zufang/SH2024816913934188544.html
chongming,裕鸿佳苑(安通东路657弄),整租·裕鸿佳苑(安通东路657弄) 3室2厅 南/北,135.0,3室2厅2卫,南,2300.0,17.0,精装|双卫生间,https://sh.lianjia.com/zufang/SH2118603385451053056.html
chongming,八一路,整租·八一路 2室1厅 南/北,66.38,2室1厅1卫,南,1800.0,27.1,官方核验,https://sh.lianjia.com/zufang/SH2152253881977929728.html
chongming,金珠花苑,整租·金珠花苑 2室1厅 南,60.0,2室1厅1卫,南,1700.0,28.3,精装,https://sh.lianjia.com/zufang/SH2165766699536613376.html
chongming,裕鸿佳苑(裕国路328弄),整租·裕鸿佳苑(裕国路328弄) 3室1厅 南,104.0,3室1厅1卫,南,1400.0,13.5,,https://sh.lianjia.com/zufang/SH2127698339062349824.html
chongming,裕鸿佳苑(安振路88弄),整租·裕鸿佳苑(安振路88弄) 3室2厅 南,106.0,3室2厅1卫,南,1400.0,13.2,精装,https://sh.lianjia.com/zufang/SH2075793910252175360.html
chongming,裕鸿佳苑(裕国路328弄),整租·裕鸿佳苑(裕国路328弄) 3室2厅 东南/南,116.0,3室2厅2卫,东南,1500.0,12.9,双卫生间,https://sh.lianjia.com/zufang/SH2170881886342086656.html
chongming,东滩花园,整租·东滩花园 3室2厅 南,191.76,3室2厅2卫,南,3000.0,15.6,官方核验|双卫生间,https://sh.lianjia.com/zufang/SH2129185957910413312.html
chongming,明珠花苑(崇明),整租·明珠花苑(崇明) 2室2厅 南/北,89.21,2室2厅1卫,南,2300.0,25.8,官方核验|精装,https://sh.lianjia.com/zufang/SH2162808922132447232.html
chongming,裕鸿佳苑(裕展路679弄),整租·裕鸿佳苑(裕展路679弄) 3室2厅 南,134.0,3室2厅2卫,南,1600.0,11.9,双卫生间,https://sh.lianjia.com/zufang/SH1877569008253796352.html
chongming,上海建发和玺,整租·上海建发和玺 3室2厅 南,90.71,3室2厅1卫,南,2500.0,27.6,官方核验,https://sh.lianjia.com/zufang/SH2082765293955842048.html
chongming,明南佳苑,整租·明南佳苑 2室2厅 南,88.91,2室2厅1卫,南,1500.0,16.9,官方核验|押一付一|随时看房,https://sh.lianjia.com/zufang/SH2156239938402648064.html
chongming,北门二村,整租·北门二村 1室1厅 南/北,39.32,1室1厅1卫,南,1000.0,25.4,官方核验|随时看房,https://sh.lianjia.com/zufang/SH2064252146538250240.html
chongming,金日西苑,整租·金日西苑 2室1厅 南/北,85.04,2室1厅1卫,南,1800.0,21.2,官方核验|随时看房,https://sh.lianjia.com/zufang/SH2162178059560550400.html
chongming,裕鸿佳苑(安若路58弄),整租·裕鸿佳苑(安若路58弄) 2室1厅 南,87.5,2室1厅1卫,南,1000.0,11.4,,https://sh.lianjia.com/zufang/SH2149744057889325056.html
chongming,八一路崇安路住宅小区,整租·八一路崇安路住宅小区 1室1厅 南,41.65,1室1厅1卫,南,1200.0,28.8,官方核验,https://sh.lianjia.com/zufang/SH2082788522531487744.html
chongming,揽海路33弄,整租·揽海路33弄 6室2厅 南,460.34,6室2厅7卫,南,25000.0,54.3,官方核验|精装,https://sh.lianjia.com/zufang/SH2159936192479494144.html
chongming,明珠花苑(崇明),整租·明珠花苑(崇明) 3室2厅 南,145.72,3室2厅2卫,南,2072.0,14.2,官方核验|双卫生间,https://sh.lianjia.com/zufang/SH2161704182032105472.html
chongming,裕鸿佳苑(裕展路679弄),整租·裕鸿佳苑(裕展路679弄) 3室2厅 南,110.0,3室2厅1卫,南,1600.0,14.5,精装,https://sh.lianjia.com/zufang/SH2158811303928397824.html
chongming,裕鸿佳苑(安通东路630弄),整租·裕鸿佳苑(安通东路630弄) 3室2厅 南/北,122.0,3室2厅2卫,南,2300.0,18.9,官方核验|精装|双卫生间,https://sh.lianjia.com/zufang/SH2168690524318334976.html
chongming,裕鸿佳苑(安通东路630弄),整租·裕鸿佳苑(安通东路630弄) 3室2厅 南,116.0,3室2厅1卫,南,2000.0,17.2,精装,https://sh.lianjia.com/zufang/SH2102000752942645248.html
chongming,新崇西路,整租·新崇西路 2室2厅 南,74.4,2室2厅1卫,南,1750.0,23.5,官方核验,https://sh.lianjia.com/zufang/SH2148014511519432704.html
chongming,明珠花苑(崇明),整租·明珠花苑(崇明) 3室2厅 南,119.03,3室2厅2卫,南,2400.0,20.2,官方核验|新上|精装|双卫生间|随时看房,https://sh.lianjia.com/zufang/SH2169365618006949888.html
chongming,裕鸿佳苑(裕洲路151弄),整租·裕鸿佳苑(裕洲路151弄) 2室2厅 南,105.0,2室2厅1卫,南,800.0,7.6,,https://sh.lianjia.com/zufang/SH2155664353594966016.html
chongming,览海高尔夫别墅,整租·览海高尔夫别墅 5室2厅 复式 南,800.0,5室2厅3卫,南,8000.0,10.0,官方核验,https://sh.lianjia.com/zufang/SH2163921215243157504.html
chongming,裕鸿佳苑(安振路88弄),整租·裕鸿佳苑(安振路88弄) 3室2厅 南,114.08,3室2厅2卫,南,2100.0,18.4,精装|双卫生间,https://sh.lianjia.com/zufang/SH2145853571839557632.html
chongming,光明墅,整租·光明墅 3室1厅 南,119.55,3室1厅3卫,南,3000.0,25.1,官方核验|业主自荐|新上|精装,https://sh.lianjia.com/zufang/SH2173263711366545408.html
chongming,海岛星城,整租·海岛星城 2室2厅 南,80.55,2室2厅1卫,南,1600.0,19.9,官方核验|随时看房,https://sh.lianjia.com/zufang/SH2106653023244648448.html
chongming,金珠花苑,整租·金珠花苑 2室2厅 南/北,73.17,2室2厅1卫,南,900.0,12.3,官方核验|随时看房,https://sh.lianjia.com/zufang/SH2155956206810693632.html
chongming,西门南村,整租·西门南村 2室1厅 南/北,49.44,2室1厅1卫,南,1650.0,33.4,官方核验|随时看房,https://sh.lianjia.com/zufang/SH2087394813799301120.html
chongming,裕鸿佳苑(安润路681弄),整租·裕鸿佳苑(安润路681弄) 2室2厅 南,100.0,2室2厅1卫,南,600.0,6.0,,https://sh.lianjia.com/zufang/SH2153051429160353792.html
chongming,盛世华苑,整租·盛世华苑 2室2厅 南/北,92.99,2室2厅1卫,南,2500.0,26.9,官方核验|随时看房,https://sh.lianjia.com/zufang/SH2162407235886514176.html
chongming,鹭岛华庭东苑,整租·鹭岛华庭东苑 3室1厅 南,79.86,3室1厅1卫,南,2200.0,27.5,,https://sh.lianjia.com/zufang/SH2167597670036668416.html
chongming,东滩花园,整租·东滩花园 5室2厅 复式 南/北,300.0,5室2厅2卫,南,14000.0,46.7,官方核验|双卫生间,https://sh.lianjia.com/zufang/SH1993646697036644352.html
chongming,海明院,整租·海明院 2室1厅 南,75.74,2室1厅1卫,南,2600.0,34.3,官方核验|随时看房,https://sh.lianjia.com/zufang/SH2116887269796216832.html
chongming,裕鸿佳苑(安润路681弄),整租·裕鸿佳苑(安润路681弄) 1室1厅 南,62.0,1室1厅1卫,南,1500.0,24.2,,https://sh.lianjia.com/zufang/SH2153362476882722816.html
chongming,明珠花苑(崇明),整租·明珠花苑(崇明) 3室2厅 南,114.56,3室2厅2卫,南,2600.0,22.7,官方核验|双卫生间,https://sh.lianjia.com/zufang/SH2166762858405167104.html
chongming,江海名都,整租·江海名都 3室2厅 南,137.29,3室2厅2卫,南,3000.0,21.9,官方核验|双卫生间,https://sh.lianjia.com/zufang/SH2170487042109079552.html
chongming,阳光雅轩,整租·阳光雅轩 2室2厅 南,97.48,2室2厅1卫,南,3000.0,30.8,官方核验|精装|随时看房,https://sh.lianjia.com/zufang/SH2155881804236587008.html
chongming,上海建发和玺,整租·上海建发和玺 3室1厅 南,89.95,3室1厅2卫,南,2900.0,32.2,官方核验|精装|双卫生间,https://sh.lianjia.com/zufang/SH2154235137477312512.html
chongming,西门北村,整租·西门北村 2室1厅 南,50.21,2室1厅1卫,南,1500.0,29.9,官方核验|精装,https://sh.lianjia.com/zufang/SH2167180703085625344.html
chongming,裕鸿佳苑(安寓路99弄),整租·裕鸿佳苑(安寓路99弄) 1室1厅 南,65.0,1室1厅1卫,南,1500.0,23.1,精装,https://sh.lianjia.com/zufang/SH2166061983521046528.html
chongming,御岛财富,整租·御岛财富 3室2厅 南,115.65,3室2厅2卫,南,3000.0,25.9,官方核验|双卫生间,https://sh.lianjia.com/zufang/SH2161014133506441216.html
chongming,路劲象屿岛上的院子,整租·路劲象屿岛上的院子 2室1厅 东南,99.42,2室1厅2卫,东南,2700.0,27.2,官方核验|业主自荐|新上|双卫生间,https://sh.lianjia.com/zufang/SH2172918630264602624.html
chongming,裕鸿佳苑(安寓路100弄),整租·裕鸿佳苑(安寓路100弄) 2室1厅 东南,78.73,2室1厅1卫,东南,1200.0,15.2,官方核验|精装|押一付一|随时看房,https://sh.lianjia.com/zufang/SH2038185593342525440.html
chongming,裕鸿佳苑(安瑞路185弄),整租·裕鸿佳苑(安瑞路185弄) 3室2厅 南,119.45,3室2厅1卫,南,700.0,5.9,官方核验,https://sh.lianjia.com/zufang/SH2168576418869411840.html
chongming,裕鸿佳苑(安寓路100弄),整租·裕鸿佳苑(安寓路100弄) 2室2厅 南,86.0,2室2厅1卫,南,1300.0,15.1,,https://sh.lianjia.com/zufang/SH2106665569443905536.html
chongming,玉麟名邸,整租·玉麟名邸 2室1厅 南,90.79,2室1厅1卫,南,1800.0,19.8,官方核验,https://sh.lianjia.com/zufang/SH2169378849828110336.html
chongming,裕鸿佳苑(安寓路99弄),整租·裕鸿佳苑(安寓路99弄) 3室1厅 南,104.0,3室1厅1卫,南,1500.0,14.4,,https://sh.lianjia.com/zufang/SH2151971503158067200.html
chongming,观潮新村,整租·观潮新村 2室2厅 南,84.92,2室2厅1卫,南,1890.0,22.3,官方核验|精装|随时看房,https://sh.lianjia.com/zufang/SH2141031213933002752.html
chongming,金珠花苑,整租·金珠花苑 1室1厅 南,60.45,1室1厅1卫,南,1500.0,24.8,官方核验|精装|随时看房,https://sh.lianjia.com/zufang/SH2169374727347372032.html
chongming,裕鸿佳苑(裕展路450弄),整租·裕鸿佳苑(裕展路450弄) 2室1厅 南,88.0,2室1厅1卫,南,1400.0,15.9,精装,https://sh.lianjia.com/zufang/SH2144477416557379584.html
chongming,亚通水岸景苑,整租·亚通水岸景苑 2室1厅 南/北,89.98,2室1厅1卫,南,1000.0,11.1,官方核验|随时看房,https://sh.lianjia.com/zufang/SH2163149333648637952.html
chongming,裕鸿佳苑(安通路151弄),整租·裕鸿佳苑(安通路151弄) 3室2厅 南,113.0,3室2厅1卫,南,1800.0,15.9,官方核验|精装,https://sh.lianjia.com/zufang/SH2017884364007800832.html
chongming,金珠花苑,整租·金珠花苑 2室2厅 南,83.54,2室2厅1卫,南,800.0,9.6,官方核验,https://sh.lianjia.com/zufang/SH2153432592374824960.html
chongming,人民路,整租·人民路 1室1厅 南,40.0,1室1厅1卫,南,900.0,22.5,官方核验|随时看房,https://sh.lianjia.com/zufang/SH2145543066419724288.html
chongming,泰禾大城小院,整租·泰禾大城小院 3室2厅 南,96.79,3室2厅2卫,南,1600.0,16.5,官方核验|双卫生间|随时看房,https://sh.lianjia.com/zufang/SH2162512594378686464.html
chongming,裕鸿佳苑(安润路681弄),整租·裕鸿佳苑(安润路681弄) 2室1厅 南,85.0,2室1厅1卫,南,600.0,7.1,新上|随时看房,https://sh.lianjia.com/zufang/SH2173452307952304128.html
chongming,裕鸿佳苑(裕展路679弄),整租·裕鸿佳苑(裕展路679弄) 2室1厅 南,64.0,2室1厅1卫,南,1300.0,20.3,精装,https://sh.lianjia.com/zufang/SH2171205715513835520.html
chongming,金日东苑,整租·金日东苑 2室1厅 南,83.06,2室1厅1卫,南,800.0,9.6,官方核验|随时看房,https://sh.lianjia.com/zufang/SH2162052070956335104.html
chongming,裕鸿佳苑(安通东路630弄),整租·裕鸿佳苑(安通东路630弄) 2室1厅 南,91.0,2室1厅1卫,南,1700.0,18.7,精装,https://sh.lianjia.com/zufang/SH2117533680585932800.html
chongming,路劲象屿岛上的院子,整租·路劲象屿岛上的院子 2室1厅 南,74.74,2室1厅1卫,南,2600.0,34.8,官方核验|精装,https://sh.lianjia.com/zufang/SH2143206715984707584.html
chongming,裕鸿佳苑(裕政路725弄),整租·裕鸿佳苑(裕政路725弄) 1室1厅 南,66.0,1室1厅1卫,南,1530.0,23.2,,https://sh.lianjia.com/zufang/SH2145536342283517952.html
chongming,明珠花苑(崇明),整租·明珠花苑(崇明) 4室2厅 南,161.9,4室2厅2卫,南,3200.0,19.8,官方核验|精装|双卫生间|随时看房,https://sh.lianjia.com/zufang/SH2128330817519222784.html
chongming,鹭岛华庭东苑,整租·鹭岛华庭东苑 3室2厅 南,120.0,3室2厅2卫,南,2200.0,18.3,双卫生间,https://sh.lianjia.com/zufang/SH2158557138639650816.html
chongming,明南佳苑,整租·明南佳苑 2室1厅 南,88.91,2室1厅1卫,南,1800.0,20.2,官方核验|精装|随时看房,https://sh.lianjia.com/zufang/SH2159591753051537408.html
chongming,西门北村,整租·西门北村 2室1厅 南,47.62,2室1厅1卫,南,1500.0,31.5,官方核验|业主自荐|新上|精装,https://sh.lianjia.com/zufang/SH2171279182313553920.html
chongming,绿地翠府名邸,整租·绿地翠府名邸 2室1厅 南,123.42,2室1厅1卫,南,3200.0,25.9,官方核验|精装,https://sh.lianjia.com/zufang/SH2169667973801836544.html
chongming,禹洲东滩雍禧,整租·禹洲东滩雍禧 3室2厅 南,128.34,3室2厅2卫,南,2916.0,22.7,官方核验|双卫生间,https://sh.lianjia.com/zufang/SH2108050923908497408.html
chongming,新崇北路397号,整租·新崇北路397号 3室1厅 南,85.0,3室1厅1卫,南,1700.0,20.0,官方核验,https://sh.lianjia.com/zufang/SH2142472179369902080.html
chongming,裕鸿佳苑(安通路1168弄),整租·裕鸿佳苑(安通路1168弄) 2室2厅 南,100.0,2室2厅1卫,南,750.0,7.5,新上,https://sh.lianjia.com/zufang/SH2173760836244340736.html
chongming,裕鸿佳苑(裕国路328弄),整租·裕鸿佳苑(裕国路328弄) 3室2厅 南,115.0,3室2厅2卫,南,1800.0,15.7,官方核验|双卫生间,https://sh.lianjia.com/zufang/SH2099090345311600640.html
chongming,明南佳苑,整租·明南佳苑 3室2厅 南/北,121.31,3室2厅2卫,南,1300.0,10.7,业主自荐|双卫生间,https://sh.lianjia.com/zufang/SH2167894076051947520.html
chongming,鹭岛华庭东苑,整租·鹭岛华庭东苑 3室2厅 南/北,120.0,3室2厅2卫,南,3300.0,27.5,精装|双卫生间,https://sh.lianjia.com/zufang/SH2146952028931227648.html
chongming,明珠花苑(崇明),整租·明珠花苑(崇明) 3室2厅 复式 南,143.0,3室2厅2卫,南,1700.0,11.9,官方核验|双卫生间|随时看房,https://sh.lianjia.com/zufang/SH2157041111489576960.html
chongming,东滩花园,整租·东滩花园 3室2厅 南,134.3,3室2厅2卫,南,3800.0,28.3,官方核验|双卫生间,https://sh.lianjia.com/zufang/SH2075879470811578368.html
chongming,裕鸿佳苑(裕盛路111弄),整租·裕鸿佳苑(裕盛路111弄) 2室2厅 南,83.0,2室2厅1卫,南,1100.0,13.3,官方核验,https://sh.lianjia.com/zufang/SH2159158250589650944.html
chongming,明珠花苑(崇明),整租·明珠花苑(崇明) 2室2厅 南,99.05,2室2厅2卫,南,2400.0,24.2,官方核验|双卫生间,https://sh.lianjia.com/zufang/SH2162849596852666368.html
chongming,北门一村,整租·北门一村 3室1厅 南,90.0,3室1厅1卫,南,2000.0,22.2,官方核验|随时看房,https://sh.lianjia.com/zufang/SH2166569893393072128.html
chongming,裕鸿佳苑(安振路88弄),整租·裕鸿佳苑(安振路88弄) 2室2厅 南,90.4,2室2厅1卫,南,1350.0,14.9,官方核验,https://sh.lianjia.com/zufang/SH2148748164998365184.html
chongming,裕鸿佳苑(安通东路630弄),整租·裕鸿佳苑(安通东路630弄) 3室1厅 南,109.0,3室1厅1卫,南,2500.0,22.9,新上|精装,https://sh.lianjia.com/zufang/SH1977731278916550656.html
chongming,金日西苑,整租·金日西苑 2室2厅 南,85.23,2室2厅1卫,南,700.0,8.2,官方核验,https://sh.lianjia.com/zufang/SH2157776283361083392.html
chongming,东门新村,整租·东门新村 1室1厅 南,46.05,1室1厅1卫,南,1500.0,32.6,官方核验|随时看房,https://sh.lianjia.com/zufang/SH2170081725676257280.html
chongming,裕鸿佳苑(裕政路725弄),整租·裕鸿佳苑(裕政路725弄) 2室1厅 南/北,89.0,2室1厅1卫,南,1000.0,11.2,,https://sh.lianjia.com/zufang/SH2161374557569548288.html
chongming,玉麟名邸,整租·玉麟名邸 3室2厅 南,131.53,3室2厅2卫,南,3000.0,22.8,官方核验|精装|双卫生间,https://sh.lianjia.com/zufang/SH2097605613746913280.html
chongming,新崇西路,整租·新崇西路 3室2厅 南,111.37,3室2厅1卫,南,2000.0,18.0,官方核验|精装,https://sh.lianjia.com/zufang/SH2131993511111688192.html
chongming,玉屏新村,整租·玉屏新村 2室1厅 南/北,50.2,2室1厅1卫,南,1800.0,35.9,官方核验|精装,https://sh.lianjia.com/zufang/SH2140747807324110848.html
chongming,明南佳苑,整租·明南佳苑 2室2厅 南,88.9,2室2厅1卫,南,2000.0,22.5,官方核验|押一付一,https://sh.lianjia.com/zufang/SH2160336582081511424.html
chongming,西门北村,整租·西门北村 2室1厅 南,47.61,2室1厅1卫,南,900.0,18.9,官方核验,https://sh.lianjia.com/zufang/SH2162047490298216448.html
chongming,明珠花苑(崇明),整租·明珠花苑(崇明) 2室2厅 南,119.1,2室2厅2卫,南,2520.0,21.2,官方核验|双卫生间,https://sh.lianjia.com/zufang/SH2149831393641758720.html
chongming,和睦佳苑,整租·和睦佳苑 3室2厅 南,100.0,3室2厅1卫,南,2300.0,23.0,精装,https://sh.lianjia.com/zufang/SH2169704918351347712.html
chongming,光明墅,整租·光明墅 2室2厅 南,127.0,2室2厅2卫,南,2900.0,22.8,官方核验|精装|双卫生间,https://sh.lianjia.com/zufang/SH2077228946478333952.html
chongming,玉环新村,整租·玉环新村 2室1厅 南,71.12,2室1厅1卫,南,1500.0,21.1,官方核验,https://sh.lianjia.com/zufang/SH2131312778307174400.html
chongming,东门新村,整租·东门新村 2室1厅 南/北,54.1,2室1厅1卫,南,1000.0,18.5,官方核验|随时看房,https://sh.lianjia.com/zufang/SH2161732630351970304.html
chongming,金融街金悦府(369弄),整租·金融街金悦府(369弄) 3室2厅 南/北,89.52,3室2厅2卫,南,3300.0,36.9,官方核验|精装|双卫生间,https://sh.lianjia.com/zufang/SH2166504527384018944.html
chongming,金珠花苑,整租·金珠花苑 2室2厅 南,78.9,2室2厅1卫,南,1800.0,22.8,官方核验,https://sh.lianjia.com/zufang/SH2167921009078829056.html
chongming,路劲象屿岛上的院子,整租·路劲象屿岛上的院子 2室1厅 南,74.74,2室1厅1卫,南,2800.0,37.5,官方核验|精装,https://sh.lianjia.com/zufang/SH2159976391301398528.html
chongming,裕鸿佳苑(裕展路679弄),整租·裕鸿佳苑(裕展路679弄) 1室1厅 南,64.33,1室1厅1卫,南,1700.0,26.4,官方核验,https://sh.lianjia.com/zufang/SH2167249320099708928.html
chongming,金日东苑,整租·金日东苑 2室2厅 南,95.59,2室2厅1卫,南,1600.0,16.7,随时看房,https://sh.lianjia.com/zufang/SH1940381518593523712.html
